year_month,mean_temp,median_temp,var_temp,min_temp,max_temp,mean_prcp,median_prcp,var_prcp,min_prcp,max_prcp
1984-10,63.09428571428572,61.8,59.32231932773108,53.3,82.4,0.037714285714285714,0.0,0.010229915966386555,0.0,0.51
1984-11,54.66792452830189,55.4,249.54991291727117,30.0,76.1,0.07981132075471699,0.0,0.10860573294629902,0.0,2.2
1984-12,40.63636363636363,38.4,130.92863636363631,26.6,75.7,0.026060606060606062,0.0,0.003437121212121213,0.0,0.3
1985-01,31.582255083179298,29.7,271.52131416444155,-22.3,82.7,0.020100603621730384,0.0,0.004611885019796195,0.0,0.55
1985-02,37.15972222222222,38.5,260.17604843163247,-13.5,75.0,0.028749999999999998,0.0,0.012486116910229654,0.0,1.42
1985-03,46.1572202166065,46.9,113.5198844830625,14.5,78.3,0.047142857142857146,0.0,0.029167011995637968,0.0,1.3
1985-04,54.733398821218074,52.3,126.48699255913232,25.3,83.2,0.033934426229508194,0.0,0.028605433062914448,0.0,1.89
1985-05,64.29230769230769,63.8,76.88555237315886,41.0,87.8,0.08225146198830409,0.0,0.06362981341427872,0.0,1.85
1985-06,67.99064039408867,67.5,102.72738721162744,41.4,95.0,0.013164556962025316,0.0,0.00441412561477062,0.0,0.59
1985-07,74.69,73.15,49.856566137566055,61.3,95.2,0.003243243243243243,0.0,0.0007036955322669608,0.0,0.31
1985-08,72.22435233160621,71.7,50.88424762521584,54.2,93.7,0.00025806451612903227,0.0,1.032258064516129e-05,0.0,0.04
1985-09,62.80365853658536,62.650000000000006,119.06894358820887,27.8,85.4,0.0037931034482758625,0.0,0.0006834291187739466,0.0,0.24
1985-10,56.54725274725275,56.45,142.15852832250613,25.8,82.7,0.0032885906040268456,0.0,0.0004816796662434247,0.0,0.2
1985-11,44.76413793103448,44.4,280.3199549808428,8.0,81.0,0.0073737373737373735,0.0,0.0006889507318078747,0.0,0.12
1985-12,25.54,26.8,121.5158064516128,-6.0,55.5,0.021374999999999998,0.0,0.013601882911392407,0.0,0.91
1986-01,30.516666666666666,31.45,129.96281690140844,2.6,57.0,0.025211267605633803,0.0,0.009576740442655935,0.0,0.67
1986-02,33.550632911392405,34.2,179.66996754300553,7.9,62.9,0.03013333333333333,0.0,0.007444576576576575,0.0,0.47
1986-03,44.97113402061856,45.2,171.48019974226804,7.2,70.3,0.025425531914893617,0.0,0.020106806222832303,0.0,1.26
1986-04,53.94516129032258,53.6,118.68070810385517,30.5,76.2,0.009406779661016948,0.0,0.002395371577574968,0.0,0.35
1986-05,58.59423076923077,58.4,85.92171396564596,33.3,81.7,0.024059405940594056,0.0,0.016144356435643565,0.0,1.18
1986-06,65.09634146341463,64.69999999999999,71.25591237579047,49.6,88.6,0.025733333333333334,0.0,0.011708576576576573,0.0,0.75
1986-07,69.68783783783783,69.85,38.203548685671976,58.3,88.5,0.059,0.0,0.031038115942028988,0.0,0.98
1986-08,66.70933333333333,67.2,18.762749549549547,57.7,76.4,0.03162162162162162,0.0,0.018556238430211026,0.0,0.87
1986-09,60.27407407407408,58.9,40.60122507122508,48.9,75.5,0.0,0.0,0.0,0.0,0.0
1986-10,50.39473684210526,48.9,33.224970760233916,42.9,63.7,0.0,0.0,0.0,0.0,0.0
1986-11,39.46785714285714,40.75,65.60003968253966,19.3,52.3,0.0,0.0,0.0,0.0,0.0
1986-12,30.700000000000003,30.9,57.52470588235293,13.5,44.1,0.0,0.0,0.0,0.0,0.0
1987-01,37.31890243902439,35.2,265.87540737692666,7.5,71.1,0.12496240601503761,0.0,0.17289185463659146,0.0,1.81
1987-02,38.56,36.1,279.66677419354846,10.0,70.6,0.13067226890756303,0.0,0.1410724255804017,0.0,1.89
1987-03,48.771856287425145,49.7,272.1876971358489,12.6,73.4,0.05539473684210526,0.0,0.06785149878006277,0.0,1.81
1987-04,59.4092715231788,54.5,171.32271346578364,37.5,86.8,0.0,0.0,0.0,0.0,0.0
1987-05,72.35853658536585,76.0,148.87183980728685,45.8,92.6,0.0014634146341463415,0.0,0.00017560975609756102,0.0,0.12
1987-06,76.42051282051283,80.7,256.9180153180157,49.7,96.8,0.0,0.0,0.0,0.0,0.0
1987-07,83.64382022471911,83.8,67.44067160367722,66.4,98.1,0.0,0.0,0.0,0.0,0.0
1987-08,83.34021739130435,85.0,87.6246285236503,63.7,98.8,0.003370786516853933,0.0,0.0005021450459652713,0.0,0.16
1987-09,77.35617977528089,82.9,162.48430796731364,27.2,99.7,0.000975609756097561,0.0,7.80487804878049e-05,0.0,0.08
1987-10,66.58831168831169,69.3,176.3405194805191,45.1,89.7,0.0068000000000000005,0.0,0.0027058378378378377,0.0,0.45
1987-11,56.424528301886795,59.2,144.0784252539913,22.6,71.3,0.001875,0.0,0.00013470744680851062,0.0,0.08
1987-12,48.43962264150944,48.8,91.81166908563127,20.6,64.2,0.010816326530612246,0.0,0.005307653061224492,0.0,0.51
1988-01,38.25735294117647,40.1,213.8577923824396,0.9,65.9,0.02754098360655738,0.0,0.029748867558239852,0.0,1.81
1988-02,42.60900621118012,44.75,226.8154638068149,1.3,71.3,0.029963636363636366,0.0,0.05050255341738558,0.0,3.43
1988-03,49.897590361445786,52.6,218.62881592836615,0.3,79.5,0.0672063492063492,0.0,0.0759545910423618,0.0,2.19
1988-04,54.50984126984127,57.6,225.0549665352341,4.1,78.6,0.05275618374558304,0.0,0.04558315665488809,0.0,1.98
1988-05,57.678978978978975,62.4,329.17738811100253,7.9,89.6,0.07130573248407643,0.0,0.07490787428013272,0.0,1.94
1988-06,65.00701219512194,67.15,309.7601035839487,25.9,93.1,0.06813664596273292,0.0,0.07627876008591165,0.0,1.97
1988-07,67.90433070866142,71.3,254.82847919454716,26.7,92.8,0.06073170731707317,0.0,0.05340762568442016,0.0,1.38
1988-08,69.77478632478632,71.55,241.5571727009281,25.2,91.7,0.010580357142857143,0.0,0.005291589926329275,0.0,0.71
1988-09,66.73526011560693,67.7,165.78973786799284,26.7,92.5,0.05512195121951219,0.0,0.11516869669310198,0.0,3.98
1988-10,61.92440944881889,63.6,53.552494688163975,41.6,77.5,0.048086956521739124,0.0,0.062177009916094574,0.0,2.01
1988-11,55.844166666666666,56.95,67.5757640056022,36.8,75.4,0.08981308411214953,0.0,0.17024336095926645,0.0,3.43
1988-12,48.175,48.3,104.50270325203257,20.1,67.5,0.01,0.0,0.00557391304347826,0.0,0.71
1989-01,40.283235294117645,43.0,174.57119304181856,4.5,65.2,0.02267123287671233,0.0,0.005194901850021183,0.0,0.55
1989-02,39.54865771812081,41.150000000000006,244.3743584615732,-13.3,79.6,0.0248207171314741,0.0,0.009413067729083669,0.0,0.94
1989-03,50.16396103896104,49.8,150.28745917763015,16.5,75.9,0.03486792452830189,0.0,0.016903865065751856,0.0,1.02
1989-04,58.06433333333333,56.55,121.54303801560756,27.1,89.2,0.016085409252669037,0.0,0.012010335536349767,0.0,1.5
1989-05,61.27653846153846,59.75,91.54867523017516,46.7,87.6,0.030450819672131146,0.0,0.022424075760642277,0.0,1.38
1989-06,67.40196078431373,65.4,121.58696464412519,51.9,97.9,0.029426229508196722,0.0,0.022199669432638472,0.0,1.3
1989-07,69.48849206349206,70.2,236.79169970910027,24.3,101.5,0.0397609561752988,0.0,0.04315834262948204,0.0,1.89
1989-08,64.91050847457626,67.5,279.15407286982605,21.5,95.8,0.04143344709897611,0.0,0.03224725326102201,0.0,0.98
1989-09,62.02068965517241,63.75,238.11098914210723,22.1,92.5,0.02926056338028169,0.0,0.021457755188374058,0.0,1.18
1989-10,55.00140350877193,55.3,178.15873041759306,19.3,78.6,0.03139622641509434,0.0,0.019361300743281882,0.0,0.98
1989-11,52.467811158798284,52.2,117.19115768832333,17.8,74.1,0.023883495145631067,0.0,0.012967283921382914,0.0,1.3
1989-12,50.46,51.4,47.139872340425526,34.8,63.3,0.0008333333333333334,0.0,2.746478873239437e-05,0.0,0.04
1990-01,38.09536307961505,37.8,180.16685238557102,-8.4,73.2,0.06218627450980392,0.0,0.043778238084242534,0.0,2.05
1990-02,36.83734756097561,37.25,250.40927478588745,-12.4,74.5,0.06648148148148147,0.0,0.056730454201882774,0.0,2.4
1990-03,46.99370078740157,46.8,195.61069002469347,4.3,78.7,0.09583877995642702,0.0,0.186840943383661,0.0,5.75
1990-04,54.65553235908142,54.3,150.17699338754892,19.1,87.1,0.07900647948164147,0.0,0.060502473983899435,0.0,2.17
1990-05,59.37166324435318,58.6,109.18149990282305,32.1,80.7,0.11139484978540773,0.0,0.10106450182288063,0.0,2.64
1990-06,69.18733905579398,69.65,103.22786086113794,40.0,88.3,0.06895787139689578,0.0,0.07139157822123665,0.0,2.32
1990-07,72.94382978723404,73.75,68.55133711382305,52.7,98.8,0.07895196506550217,0.0,0.07373019024777115,0.0,2.48
1990-08,71.44681318681319,71.4,70.91293585709438,48.6,88.2,0.08525386313465783,0.0,0.13223693762331737,0.0,5.04
1990-09,66.08384798099762,64.7,93.02988134826381,44.9,87.1,0.04823244552058111,0.0,0.02760439243987869,0.0,1.69
1990-10,55.91182266009852,55.349999999999994,118.29403271909013,31.2,81.0,0.1400990099009901,0.0,0.21049775692209402,0.0,4.76
1990-11,47.095538057742786,47.3,129.59926951236355,12.1,72.0,0.07947089947089947,0.0,0.06961192090157607,0.0,2.95
1990-12,37.582631578947364,38.95,281.96534398000256,-25.0,73.2,0.1462269129287599,0.0,0.14352884784520667,0.0,3.43
1991-01,39.29731285988484,41.1,391.1618773807765,-10.3,78.6,0.039269406392694065,0.0,0.037305643501248646,0.0,1.93
1991-02,45.296765498652285,47.1,295.5825841043199,0.3,80.4,0.06036923076923077,0.0,0.12175665337132004,0.0,5.08
1991-03,52.80328947368421,51.3,254.36890003474028,-2.1,80.6,0.0380161943319838,0.0,0.04793385339521411,0.0,2.44
1991-04,60.667410714285715,60.099999999999994,149.8885744314541,32.2,88.5,0.06018957345971564,0.0,0.08598282103362673,0.0,3.03
1991-05,66.48595505617978,68.8,124.57714625785562,31.4,91.1,0.0881547619047619,0.0,0.11334088608497292,0.0,3.11
1991-06,73.56466666666667,74.30000000000001,42.686461297539175,54.8,86.0,0.044722222222222226,0.0,0.07120271950271952,0.0,2.72
1991-07,80.43312101910828,81.1,53.47620365833727,60.8,96.2,0.045167785234899324,0.0,0.09332243787411572,0.0,3.5
1991-08,78.2054054054054,78.8,29.379970622796737,61.8,89.4,0.039261363636363636,0.0,0.031510879870129876,0.0,1.38
1991-09,70.49791666666667,73.5,122.36957604895096,34.8,89.5,0.026985294117647062,0.0,0.05256788126361656,0.0,2.64
1991-10,65.35058823529413,67.2,85.02181512605046,46.8,81.4,0.04048780487804878,0.0,0.051426919602529354,0.0,1.93
1991-11,51.09113924050633,50.5,89.35081791626098,29.6,69.3,0.05392405063291139,0.0,0.03707799415774098,0.0,1.34
1991-12,45.785714285714285,44.55,58.09690189328744,26.0,63.8,0.22814814814814816,0.0,0.5656377777777777,0.0,5.12
1992-01,34.2326171875,34.25,243.57398296079987,-14.9,70.8,0.029273504273504274,0.0,0.017590905763282632,0.0,1.61
1992-02,40.52045454545455,40.25,240.58030538302268,-3.6,71.7,0.03489559164733179,0.0,0.029498535585172413,0.0,1.73
1992-03,45.723946360153256,45.2,202.65752527926708,4.2,75.9,0.03357894736842105,0.0,0.03106775483011325,0.0,2.17
1992-04,55.77082452431289,58.0,174.45346902210918,19.6,84.2,0.028228699551569505,0.0,0.03009955207336121,0.0,2.48
1992-05,63.97865168539326,65.1,100.32411529507023,39.2,85.2,0.05077647058823529,0.0,0.060009537180910066,0.0,2.44
1992-06,70.04594594594595,69.9,107.2216772870431,31.5,88.7,0.020664739884393064,0.0,0.01301433944877271,0.0,1.26
1992-07,71.69305555555555,71.6,130.01960317460333,30.7,88.9,0.05066176470588235,0.0,0.050243102886911244,0.0,1.85
1992-08,71.89349593495935,72.8,100.87514119794261,32.1,87.9,0.048034934497816595,0.0,0.06640445491457907,0.0,2.83
1992-09,69.02393617021276,70.35,162.96653629536914,25.9,86.7,0.0544,0.0,0.058882252873563204,0.0,1.89
1992-10,57.924305555555556,57.1,190.05192259129774,21.5,83.8,0.010615384615384617,0.0,0.005167060226595106,0.0,0.79
1992-11,49.078947368421055,49.349999999999994,164.46981835118766,27.0,74.8,0.05434782608695652,0.0,0.020941328236980406,0.0,0.79
1992-12,42.82,38.9,229.1726666666666,14.5,75.3,0.019473684210526313,0.0,0.004309294512877939,0.0,0.43
1993-01,48.19919137466308,49.9,232.47040474976293,5.9,76.9,0.17535294117647057,0.0,0.2252514974839491,0.0,3.39
1993-02,48.896491228070175,51.8,215.41597356066225,1.2,72.7,0.13276,0.0,0.12647869718875493,0.0,2.44
1993-03,56.27451737451737,58.9,162.1205884289605,13.3,79.2,0.07109649122807019,0.0,0.0730045192827885,0.0,2.6
1993-04,64.26525821596245,65.2,61.457466560368495,29.9,82.8,0.03697560975609756,0.0,0.036326102343376375,0.0,2.01
1993-05,71.03267326732673,72.4,48.97992217132164,48.7,89.7,0.012256410256410256,0.0,0.004059830822098862,0.0,0.63
1993-06,76.74334975369457,79.5,65.49405208993817,50.2,92.0,0.04646464646464646,0.0,0.04400469671332614,0.0,2.05
1993-07,78.07254901960785,81.7,76.23924148606801,57.3,93.4,0.06803921568627451,0.0,0.09450139318885452,0.0,3.11
1993-08,79.59329268292683,82.0,58.3176847972469,59.8,89.2,0.08727848101265824,0.0,0.13861229138111747,0.0,2.83
1993-09,77.87078651685393,81.4,77.43845505617972,46.9,86.7,0.0872289156626506,0.0,0.05081783720246842,0.0,1.14
1993-10,64.14590163934426,66.3,131.114191256831,38.7,81.4,0.10533333333333333,0.0,0.3722727683615821,0.0,4.65
1993-11,57.75666666666667,57.1,75.45840229885059,40.1,73.4,0.043333333333333335,0.0,0.035974712643678165,0.0,1.02
1993-12,41.4896551724138,40.9,155.34339987900782,11.2,66.6,0.09363636363636364,0.0,0.12027949260042287,0.0,1.85
1994-01,32.457021276595746,35.9,322.8399825422803,-18.3,64.5,0.11025641025641025,0.0,0.10928147903598538,0.0,2.28
1994-02,34.74628820960699,38.0,315.62740940779895,-12.6,67.8,0.07493333333333332,0.0,0.08824385714285718,0.0,2.56
1994-03,47.66509433962264,50.25,225.24597961191083,5.3,74.1,0.08311320754716982,0.0,0.07933149423231688,0.0,1.89
1994-04,52.97374301675977,55.8,238.88138534931895,14.5,78.7,0.07860335195530727,0.0,0.0741177013370159,0.0,1.81
1994-05,62.0601226993865,63.5,140.32179504658032,12.3,75.9,0.038527607361963194,0.0,0.020855843368931308,0.0,1.12
1994-06,69.46754966887417,72.7,117.63127328918333,20.2,84.8,0.08655629139072848,0.0,0.0951827284768212,0.0,2.24
1994-07,72.8216,72.8,48.676868387096775,55.8,95.5,0.039920000000000004,0.0,0.03581854193548388,0.0,1.77
1994-08,73.20714285714286,73.2,28.892188571428516,52.1,82.2,0.02396825396825397,0.0,0.013724926984126992,0.0,0.87
1994-09,64.2969696969697,63.95,40.31352913752916,42.7,83.6,0.007272727272727273,0.0,0.0008293706293706294,0.0,0.16
1994-10,51.25,52.85,39.82858490566031,34.7,65.3,0.010185185185185186,0.0,0.002930153738644304,0.0,0.39
1994-11,33.108333333333334,34.55,153.97392857142867,5.4,59.4,0.03638888888888889,0.0,0.013229444444444448,0.0,0.53
1994-12,26.096969696969698,28.0,133.3796780303031,5.5,53.0,0.023333333333333338,0.0,0.0050416666666666665,0.0,0.28
1995-01,34.20997442455243,32.7,425.93910538396017,-13.5,79.7,0.07077586206896551,0.0,0.09085386316207891,0.0,3.07
1995-02,36.43421926910299,35.3,456.9879918050936,-16.1,80.1,0.039999999999999994,0.0,0.028939636363636362,0.0,1.44
1995-03,49.23265306122449,51.3,381.8507326865176,-10.6,79.1,0.04127753303964758,0.0,0.03066340493548008,0.0,1.97
1995-04,56.15198019801981,57.65,295.90887665632226,4.6,82.5,0.03153005464480874,0.0,0.017577865849996998,0.0,1.18
1995-05,63.49364406779661,61.9,143.3733636855393,32.5,84.1,0.05597285067873304,0.0,0.03589143562320032,0.0,1.3
1995-06,73.87391304347827,76.5,99.22919021739118,41.1,88.4,0.10081081081081081,0.0,0.10515716124287555,0.0,1.86
1995-07,77.91216216216216,80.35,56.373048354477135,55.7,90.2,0.07466666666666667,0.0,0.05260716417910448,0.0,1.3
1995-08,78.26466666666667,80.1,63.33854183445197,60.1,93.8,0.1493984962406015,0.0,0.46648296878560047,0.0,5.65
1995-09,72.96573426573427,74.5,92.88409928100063,43.7,87.0,0.1043801652892562,0.0,0.10781315426997251,0.0,1.89
1995-10,72.88695652173914,72.44999999999999,53.59213569039651,59.9,83.0,0.2316,0.0,0.6806082162162161,0.0,4.26
1995-11,64.6632911392405,60.2,186.9785069782538,42.8,81.9,0.004905660377358491,0.0,0.0007639332365747461,0.0,0.19
1995-12,62.03548387096774,67.3,335.0413432046534,33.9,81.0,0.0,0.0,0.0,0.0,0.0
1996-01,26.616275430359938,24.9,338.66750115165553,-28.5,78.5,0.009685573366214551,0.0,0.009095582752878938,0.0,2.21
1996-02,30.1028813559322,31.5,372.0766282109007,-31.6,75.8,0.004696382428940568,0.0,0.001867070006297089,0.0,0.94
1996-03,33.39156232988569,33.3,251.85804968197849,-17.9,76.5,0.0036522262334536706,0.0,0.0020666652539210913,0.0,1.38
1996-04,42.88498023715415,42.2,200.7295256916992,3.4,80.7,0.00455294863665187,0.0,0.00213319151572896,0.0,0.94
1996-05,52.12769402568397,52.2,212.06258456777994,4.2,85.1,0.011102265768524189,0.0,0.01585564701079449,0.0,2.83
1996-06,62.24702602230483,63.6,194.97293287347009,2.4,99.7,0.00456199460916442,0.0,0.0034779604157086598,0.0,1.22
1996-07,73.34606741573035,73.6,64.90478549540352,55.3,87.0,0.04708860759493671,0.0,0.03006962025316456,0.0,1.3
1996-08,65.19636363636364,69.1,165.03294949494958,40.0,81.3,0.031,0.0,0.011103061224489803,0.0,0.59
1996-09,66.16666666666667,68.2,82.25833333333335,44.9,79.3,0.0595,0.0,0.044583947368421036,0.0,0.94
1997-01,38.83259052924791,38.7,274.7815885218093,-6.4,76.7,0.034639769452449565,0.0,0.02558043344272126,0.0,1.34
1997-02,41.89492537313433,41.4,243.7986867459113,3.3,81.2,0.017108433734939758,0.0,0.03257167400720707,0.0,3.23
1997-03,50.722829581993565,50.4,231.6999609998965,10.9,81.1,0.004271844660194175,0.0,0.0007180557306770902,0.0,0.26
1997-04,51.68333333333333,50.95,201.67949302915082,15.9,82.4,0.010671936758893281,0.0,0.0032793086140912235,0.0,0.67
1997-05,60.16081632653061,60.5,135.17845834727316,33.2,86.7,0.012791666666666668,0.0,0.011570835076708504,0.0,1.58
1997-06,68.01238938053098,66.6,116.01557915437549,46.3,87.6,0.012035398230088494,0.0,0.0031958387413962633,0.0,0.51
1997-07,70.51262626262626,72.55000000000001,152.7840529662106,34.5,95.0,0.005757575757575757,0.0,0.0009321642824180899,0.0,0.29
1997-08,69.29302325581395,66.7,92.20112281976756,55.0,86.7,0.0017829457364341083,0.0,0.00010070251937984497,0.0,0.06
1997-09,62.192682926829264,60.3,170.7187165133946,21.6,84.3,0.008130081300813009,0.0,0.0018546714647474346,0.0,0.37
1997-10,44.96060606060606,41.7,146.05058712121203,31.0,81.1,0.0246875,0.0,0.005851512096774193,0.0,0.35
1997-11,30.831999999999997,29.3,65.31143333333334,19.7,48.2,0.0308,0.0,0.023716,0.0,0.77
1997-12,16.081818181818182,17.4,80.46727272727271,2.3,33.4,0.007142857142857143,0.0,0.0005314285714285714,0.0,0.09
1998-01,40.893046357615894,40.55,310.80603122043493,-27.9,77.1,0.024744027303754267,0.0,0.018644197952218437,0.0,2.01
1998-02,44.8443579766537,41.6,194.5481809338523,5.9,79.2,0.06324110671936758,0.0,0.07250453290670686,0.0,2.78
1998-03,47.667256637168144,47.3,317.00214955228563,-2.8,85.3,0.02808259587020649,0.0,0.02818004049501666,0.0,2.3
1998-04,54.006840390879475,49.5,223.46188116071602,26.2,90.0,0.01877887788778878,0.0,0.01103327213516053,0.0,1.28
1998-05,63.59616519174041,61.3,185.7312574400864,38.4,95.4,0.0178698224852071,0.0,0.006350938493143468,0.0,0.92
1998-06,69.0441947565543,70.0,183.20691166117518,37.4,98.1,0.03841509433962264,0.0,0.03778459977129795,0.0,2.72
1998-07,76.50464135021096,77.7,103.30756311235062,41.4,97.9,0.025084745762711864,0.0,0.00860297151099892,0.0,0.75
1998-08,75.23236514522821,77.2,81.55444813278002,53.8,92.8,0.0625,0.0,0.08305031914893626,0.0,2.77
1998-09,69.29551020408164,70.9,110.56854533288687,43.5,93.1,0.02806584362139918,0.0,0.011729714654967183,0.0,1.03
1998-10,56.04734513274337,53.599999999999994,178.70721514257622,32.2,84.4,0.10601769911504424,0.0,0.3957725152409045,0.0,8.86
1998-11,48.005687203791474,46.6,247.71463416835917,12.3,76.5,0.10602870813397129,0.0,0.10416828763341927,0.0,2.23
1998-12,38.325675675675676,37.849999999999994,428.0102427540659,-17.0,76.7,0.08244343891402714,0.0,0.13708127519539276,0.0,3.5
1999-01,40.31204701273262,40.1,266.047874720432,-16.6,77.2,0.08312844880441447,0.0,0.08872035081402763,0.0,6.49
1999-02,44.579099923722346,43.9,179.68998728861013,-1.8,77.9,0.05621254759145836,0.0,0.03976644753127351,0.0,3.04
1999-03,47.295158210583736,47.3,148.04402647885405,3.3,81.0,0.0646480511925538,0.0,0.05008783247765613,0.0,3.56
1999-04,56.42976898602849,54.9,150.5083223179584,20.4,88.1,0.07436817242397402,0.0,0.07310642931905706,0.0,6.91
1999-05,63.99387035530241,63.9,99.83877701614809,23.4,97.0,0.0725,0.0,0.06931410525553795,0.0,4.47
1999-06,71.24521299029945,72.4,90.89798643170955,14.7,107.6,0.08382616487455197,0.0,0.09116023504942679,0.0,6.58
1999-07,76.71690834473324,78.1,73.5479012352703,38.0,103.5,0.06381968641114982,0.0,0.05891285088580263,0.0,3.5
1999-08,75.22703071672355,75.3,77.46784925151402,33.5,103.4,0.06366195150115474,0.0,0.06910368071176787,0.0,4.38
1999-09,68.17346735101226,68.0,91.65060776757755,27.1,105.6,0.0957593123209169,0.0,0.18315914809388642,0.0,8.18
1999-10,58.987950977692094,58.7,124.59365317594654,27.1,89.9,0.05151580459770115,0.0,0.06411704386571272,0.0,6.18
1999-11,52.21213757816941,53.0,122.58790098803493,13.5,86.9,0.050084720570749114,0.0,0.04385010431236448,0.0,2.86
1999-12,41.695525101384426,41.7,167.50884430814577,-9.1,79.6,0.049537297938603,0.0,0.03794466869913493,0.0,3.87
2000-01,34.96719906298249,34.1,293.7388628426872,-26.5,83.3,0.05352643823419594,0.0,0.03912286948281254,0.0,4.09
2000-02,41.47799204771372,41.0,228.425161067846,-11.3,82.7,0.057493214601567505,0.0,0.04197206289235324,0.0,5.99
2000-03,48.54933290978399,47.6,161.85277996530377,-6.0,86.0,0.06415758967322824,0.0,0.05262074039777424,0.0,7.45
2000-04,54.322137885679844,54.2,133.79803537122598,4.9,89.7,0.06482883772248192,0.0,0.055020499883808874,0.0,5.75
2000-05,65.26787544134434,64.8,121.0182403119779,22.8,104.5,0.07253882511816341,0.0,0.06797814749518385,0.0,7.61
2000-06,70.75572910947623,71.4,89.67828792749498,29.3,108.1,0.09590316901408451,0.0,0.09671663489121585,0.0,9.6
2000-07,74.35601417608186,74.0,74.02147207611755,36.3,107.4,0.069766529330979,0.0,0.07078930868292285,0.0,5.88
2000-08,74.58928030202324,74.3,78.51245341427702,33.8,108.8,0.0564102206087685,0.0,0.051018705740435905,0.0,7.16
2000-09,66.98470429589675,67.2,134.64043919659906,22.5,103.6,0.07682966349353317,0.0,0.10500822124505266,0.0,9.23
2000-10,57.18660733262487,57.4,128.20464727427412,6.9,90.0,0.05264881863468121,0.0,0.056977626779538035,0.0,12.48
2000-11,41.8606059772896,41.7,207.55472027067165,-18.5,82.6,0.06284238267796712,0.0,0.06162156721952799,0.0,6.74
2000-12,30.110077001229882,29.9,297.1391206646408,-22.4,81.6,0.03789814542243156,0.0,0.03324672282325548,0.0,13.9
